id,rating_agency_name,file_creating_date,issued_paid,rating,rating_action_date,rating_action_class,obligor_sec_category,obligor_name,Ticker
0,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,11/30/2017,WO,Corporate,Baker Hughes Inc,BHI
1,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/18/2012,DG,Corporate,Baker Hughes Inc,BHI
2,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,4/5/2010,HS,Corporate,Baker Hughes Inc,BHI
3,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/24/2015,WO,Corporate,Ball Corp,BLL
4,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,9/1/2010,HS,Corporate,Ball Corp,BLL
5,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,11/28/2018,UP,Corporate,Barrick Gold Corp,ABX
6,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,9/17/2013,DG,Corporate,Barrick Gold Corp,ABX
7,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,6/29/2012,DG,Corporate,Barrick Gold Corp,ABX
8,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/10/2010,HS,Corporate,Barrick Gold Corp,ABX
12,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,1/4/2018,UP,Corporate,Baxter International Inc,BAX
13,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,5/27/2015,DG,Corporate,Baxter International Inc,BAX
14,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,12/14/2010,DG,Corporate,Baxter International Inc,BAX
15,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,1/11/2010,HS,Corporate,Baxter International Inc,BAX
20,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/2/2015,WO,Corporate,BCE Inc,BCE
21,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/12/2014,DG,Corporate,BCE Inc,BCE
22,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/8/2010,HS,Corporate,BCE Inc,BCE
26,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,9/20/2017,DG,Corporate,"Becton, Dickinson and Co",BDX
27,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,10/15/2014,DG,Corporate,"Becton, Dickinson and Co",BDX
28,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,2/8/2012,DG,Corporate,"Becton, Dickinson and Co",BDX
29,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,11/18/2010,DG,Corporate,"Becton, Dickinson and Co",BDX
30,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA+,11/18/2009,HS,Corporate,"Becton, Dickinson and Co",BDX
31,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,4/19/2018,DG,Corporate,Bed Bath & Beyond Inc,BBBY
32,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,10/2/2017,DG,Corporate,Bed Bath & Beyond Inc,BBBY
33,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,7/23/2014,HS,Corporate,Bed Bath & Beyond Inc,BBBY
34,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/24/2015,WO,Corporate,Bemis Co Inc,BMS
35,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,7/28/2010,HS,Corporate,Bemis Co Inc,BMS
36,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,Best Buy Co Inc,BBY
37,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,3/20/2017,UP,Corporate,Best Buy Co Inc,BBY
38,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,2/1/2016,UP,Corporate,Best Buy Co Inc,BBY
39,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,11/27/2012,DG,Corporate,Best Buy Co Inc,BBY
40,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,6/3/2010,HS,Corporate,Best Buy Co Inc,BBY
43,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,Biomarin Pharmaceutical Inc,BMRN
44,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,2/10/2015,DG,Corporate,Biomarin Pharmaceutical Inc,BMRN
45,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,4/8/2010,HS,Corporate,Biomarin Pharmaceutical Inc,BMRN
46,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/26/2013,WO,Corporate,BioMed Realty Trust Inc,BMR
47,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,6/20/2011,HS,Corporate,BioMed Realty Trust Inc,BMR
58,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,8/15/2013,UP,Corporate,Boeing Co,BA
59,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,10/29/2010,HS,Corporate,Boeing Co,BA
60,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,BorgWarner Inc,BWA
61,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/10/2015,DG,Corporate,BorgWarner Inc,BWA
62,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/1/2013,UP,Corporate,BorgWarner Inc,BWA
63,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/22/2010,HS,Corporate,BorgWarner Inc,BWA
64,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,1/29/2018,NW,Corporate,Boston Properties Inc,BXP
65,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/26/2013,WO,Corporate,Boston Properties Inc,BXP
66,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,6/20/2011,HS,Corporate,Boston Properties Inc,BXP
67,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,4/11/2018,UP,Corporate,Boston Scientific Corp,BSX
68,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,8/24/2016,UP,Corporate,Boston Scientific Corp,BSX
69,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,4/13/2011,UP,Corporate,Boston Scientific Corp,BSX
70,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,5/12/2010,HS,Corporate,Boston Scientific Corp,BSX
71,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Boyd Gaming Corp,BYD
72,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,6/11/2010,HS,Corporate,Boyd Gaming Corp,BYD
76,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/18/2013,HS,Corporate,Brandywine Realty Trust,BDN
77,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/17/2012,WO,Corporate,Brinker International Inc,EAT
78,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,4/5/2010,HS,Corporate,Brinker International Inc,EAT
84,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/15/2017,WO,Corporate,Sky PLC,MOBI
85,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,5/24/2016,DG,Corporate,Sky PLC,MOBI
86,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,9/29/2010,HS,Corporate,Sky PLC,MOBI
87,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/28/2015,WO,Corporate,Broadcom Corp,BRCM
88,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,11/22/2010,HS,Corporate,Broadcom Corp,BRCM
90,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,9/18/2015,WO,Corporate,BT Group PLC,BT
91,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,3/7/2011,UP,Corporate,BT Group PLC,BT
92,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,4/26/2010,HS,Corporate,BT Group PLC,BT
93,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/1/2014,WO,Corporate,Buckeye Partners LP,BPL
94,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,9/16/2010,HS,Corporate,Buckeye Partners LP,BPL
95,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,9/21/2017,WO,Corporate,C.R. Bard Inc,CA
96,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,9/20/2017,DG,Corporate,C.R. Bard Inc,CA
97,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,2/8/2011,HS,Corporate,C.R. Bard Inc,CA
102,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,Calpine Corp,CPT
103,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,10/24/2012,HS,Corporate,Calpine Corp,CPT
104,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,9/15/2017,HS,Corporate,Camden Property Trust,CCJ
105,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,Cameco Corp,CAM
106,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,6/11/2010,HS,Corporate,Cameco Corp,CAM
115,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/18/2018,WO,Corporate,Canadian Pacific Railway Ltd,COF
116,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/29/2016,DG,Corporate,Canadian Pacific Railway Ltd,COF
117,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,9/29/2016,UP,Corporate,Canadian Pacific Railway Ltd,COF
118,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,1/27/2016,DG,Corporate,Canadian Pacific Railway Ltd,COF
119,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,8/7/2014,UP,Corporate,Canadian Pacific Railway Ltd,COF
120,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,6/22/2010,HS,Corporate,Canadian Pacific Railway Ltd,COF
121,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,12/12/2018,DG,Corporate,Cardinal Health Inc,CFN
122,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,8/10/2017,DG,Corporate,Cardinal Health Inc,CFN
123,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,2/12/2014,UP,Corporate,Cardinal Health Inc,CFN
124,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,5/28/2010,HS,Corporate,Cardinal Health Inc,CFN
128,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/25/2014,WO,Corporate,Carter's Inc,CWST
129,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,8/6/2013,HS,Corporate,Carter's Inc,CWST
130,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Casella Waste Systems Inc,CAT
131,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,7/12/2010,HS,Corporate,Casella Waste Systems Inc,CAT
133,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,11/15/2012,UP,Corporate,CBS Corp,CELG
134,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,2/29/2012,UP,Corporate,CBS Corp,CELG
135,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,7/14/2010,UP,Corporate,CBS Corp,CELG
136,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,11/18/2009,HS,Corporate,CBS Corp,CELG
137,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,8/4/2015,DG,Corporate,Celgene Corp,CNC
138,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,12/2/2010,HS,Corporate,Celgene Corp,CNC
143,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/29/2013,WO,Corporate,Century Aluminum Co,CTL
144,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B,11/11/2010,HS,Corporate,Century Aluminum Co,CTL
149,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/2/2011,WO,Corporate,Cephalon Inc,CF
150,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/22/2010,HS,Corporate,Cephalon Inc,CF
151,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,11/10/2016,DG,Corporate,CF Industries Holdings Inc,CRL
152,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,6/28/2013,HS,Corporate,CF Industries Holdings Inc,CRL
153,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/9/2013,WO,Corporate,Charles River Laboratories International Inc,SCHW
154,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,9/30/2010,HS,Corporate,Charles River Laboratories International Inc,SCHW
157,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/20/2017,WO,Corporate,Chesapeake Energy Corp,CVX
158,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,CCC,1/14/2016,DG,Corporate,Chesapeake Energy Corp,CVX
159,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B+,10/5/2015,DG,Corporate,Chesapeake Energy Corp,CVX
160,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,6/13/2014,UP,Corporate,Chesapeake Energy Corp,CVX
161,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B+,4/18/2013,HS,Corporate,Chesapeake Energy Corp,CVX
162,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,"China Medical Technologies, Inc.",CHD
163,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,6/23/2010,HS,Corporate,"China Medical Technologies, Inc.",CHD
164,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,5/10/2010,HS,Corporate,Church & Dwight Co Inc,CIEN
167,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,2/14/2017,WO,Corporate,Cimarex Energy Co,CNK
168,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,11/18/2009,HS,Corporate,Cimarex Energy Co,CNK
169,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/24/2015,WO,Corporate,Cintas Corp,CSCO
170,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,6/6/2011,DG,Corporate,Cintas Corp,CSCO
171,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,6/8/2010,HS,Corporate,Cintas Corp,CSCO
174,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,Electronic Arts Inc,EMC
175,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,5/17/2012,HS,Corporate,Electronic Arts Inc,EMC
176,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,11/18/2009,HS,Corporate,Eli Lilly and Co,EMR
177,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,9/8/2016,WO,Corporate,EMC Corp,ENB
178,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,12/18/2009,HS,Corporate,EMC Corp,ENB
183,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/1/2014,WO,Corporate,Enbridge Energy Partners LP,ENDP
184,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,12/3/2010,HS,Corporate,Enbridge Energy Partners LP,ENDP
187,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/25/2018,WO,Corporate,Endo International PLC,ENS
188,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,3/22/2018,DG,Corporate,Endo International PLC,ENS
189,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B,5/20/2016,DG,Corporate,Endo International PLC,ENS
190,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,12/6/2013,UP,Corporate,Endo International PLC,ENS
191,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,7/1/2011,HS,Corporate,Endo International PLC,ENS
197,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,EnerSys,ETR
198,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,8/12/2010,HS,Corporate,EnerSys,ETR
199,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,7/27/2015,WO,Corporate,Ensco PLC,EPD
200,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,2/23/2011,DG,Corporate,Ensco PLC,EPD
201,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,8/26/2010,HS,Corporate,Ensco PLC,EPD
202,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,Entergy Corp,EOG
203,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,11/18/2009,HS,Corporate,Entergy Corp,EOG
206,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,1/19/2017,DG,Corporate,EOG Resources Inc,EFX
207,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,11/18/2009,HS,Corporate,EOG Resources Inc,EFX
208,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Equifax Inc,EQIX
209,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,6/10/2010,HS,Corporate,Equifax Inc,EQIX
214,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,9/15/2017,NW,Corporate,Equity Residential,ESS
215,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/26/2013,WO,Corporate,Equity Residential,ESS
216,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,6/20/2011,HS,Corporate,Equity Residential,ESS
217,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/15/2017,HS,Corporate,Essex Property Trust Inc,EEFT
218,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/25/2018,WO,Corporate,The Estee Lauder Companies Inc,HSY
219,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,5/13/2010,HS,Corporate,The Estee Lauder Companies Inc,HSY
226,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,Exelon Corp,EXPE
227,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,11/18/2009,HS,Corporate,Exelon Corp,EXPE
230,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,11/30/2018,WO,Corporate,Express Scripts Holding Co,XOM
231,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,4/16/2010,HS,Corporate,Express Scripts Holding Co,XOM
232,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA+,2/17/2017,DG,Corporate,Exxon Mobil Corp,FDO
233,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AAA,11/18/2009,HS,Corporate,Exxon Mobil Corp,FDO
234,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,7/28/2014,WO,Corporate,Family Dollar Stores Inc,FRT
235,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,2/21/2013,HS,Corporate,Family Dollar Stores Inc,FRT
236,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,11/10/2017,NW,Corporate,Federal Realty Investment Trust,FDX
237,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/26/2013,WO,Corporate,Federal Realty Investment Trust,FDX
238,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,6/20/2011,HS,Corporate,Federal Realty Investment Trust,FDX
249,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,FirstEnergy Corp,FMER
250,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,12/10/2010,DG,Corporate,FirstEnergy Corp,FMER
251,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,11/18/2009,HS,Corporate,FirstEnergy Corp,FMER
252,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,Fluor Corp,FTI
253,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,8/26/2010,HS,Corporate,Fluor Corp,FTI
254,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/24/2017,WO,Corporate,FMC Technologies Inc,FL
255,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,4/4/2013,HS,Corporate,FMC Technologies Inc,FL
256,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/29/2013,WO,Corporate,Foot Locker Inc,F
257,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,9/24/2010,HS,Corporate,Foot Locker Inc,F
282,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,7/25/2013,WO,Corporate,FTI Consulting Inc,FULT
283,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,5/28/2010,HS,Corporate,FTI Consulting Inc,FULT
291,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/29/2013,WO,Corporate,Genco Shipping & Trading Ltd,GD
292,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,CCC,11/16/2011,DG,Corporate,Genco Shipping & Trading Ltd,GD
293,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B,2/11/2011,DG,Corporate,Genco Shipping & Trading Ltd,GD
294,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,8/9/2010,DG,Corporate,Genco Shipping & Trading Ltd,GD
295,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,5/26/2010,HS,Corporate,Genco Shipping & Trading Ltd,GD
296,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,General Dynamics Corp,GE
297,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,3/13/2018,DG,Corporate,General Dynamics Corp,GE
298,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,11/9/2016,UP,Corporate,General Dynamics Corp,GE
299,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,12/19/2011,DG,Corporate,General Dynamics Corp,GE
300,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,7/1/2010,HS,Corporate,General Dynamics Corp,GE
301,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/10/2015,WO,Corporate,General Electric Co,GIS
302,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,9/22/2010,HS,Corporate,General Electric Co,GIS
303,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/28/2016,DG,Corporate,General Mills Inc,GM
304,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,1/11/2010,HS,Corporate,General Mills Inc,GM
305,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,Gerdau SA,GILD
306,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,9/9/2010,HS,Corporate,Gerdau SA,GILD
307,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,10/3/2017,DG,Corporate,Gilead Sciences Inc,GSK
308,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,12/18/2013,UP,Corporate,Gilead Sciences Inc,GSK
309,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,11/22/2011,DG,Corporate,Gilead Sciences Inc,GSK
310,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,6/4/2010,DG,Corporate,Gilead Sciences Inc,GSK
311,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,4/8/2010,HS,Corporate,Gilead Sciences Inc,GSK
318,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/25/2018,WO,Corporate,Kimberly-Clark Corp,KIM
319,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,5/9/2012,DG,Corporate,Kimberly-Clark Corp,KIM
320,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,5/10/2010,HS,Corporate,Kimberly-Clark Corp,KIM
324,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,9/2/2014,WO,Corporate,Kinder Morgan Energy Partners LP,KND
325,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,4/19/2010,HS,Corporate,Kinder Morgan Energy Partners LP,KND
328,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,7/13/2011,WO,Corporate,Kinetic Concepts Inc,KKR
329,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/15/2010,UP,Corporate,Kinetic Concepts Inc,KKR
330,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,1/11/2010,HS,Corporate,Kinetic Concepts Inc,KKR
333,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/5/2018,WO,Corporate,Kohl's Corp,LB
334,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,3/17/2016,DG,Corporate,Kohl's Corp,LB
335,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,11/20/2014,DG,Corporate,Kohl's Corp,LB
336,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/19/2013,DG,Corporate,Kohl's Corp,LB
337,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,11/19/2012,DG,Corporate,Kohl's Corp,LB
338,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,3/22/2010,HS,Corporate,Kohl's Corp,LB
339,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,10/5/2012,UP,Corporate,Mondelez International Inc,MON
340,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,5/3/2010,HS,Corporate,Mondelez International Inc,MON
341,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,The Kroger Co,MOS
342,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,3/15/2010,HS,Corporate,The Kroger Co,MOS
343,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/2/2014,WO,Corporate,L3 Technologies Inc,LH
344,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,8/10/2011,DG,Corporate,L3 Technologies Inc,LH
345,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,8/4/2010,HS,Corporate,L3 Technologies Inc,LH
355,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,8/28/2017,UP,Corporate,Lear Corp,LEA
356,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,9/10/2015,HS,Corporate,Lear Corp,LEA
357,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,7/27/2018,UP,Corporate,Lennar Corp,LEN
358,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,7/17/2016,UP,Corporate,Lennar Corp,LEN
